Round,Driver,PitLap,c_old,c_new,age_old,age_new,t_old,t_new,fuel_old,fuel_new,close_old,close_new,step_obs,pair,d_fuel,d_close,tt
9,VER,16.0,MEDIUM,HARD,15.0,3.0,94.62599999999999,93.77199999999999,51.15384615384615,44.42307692307691,0.9294718277174416,0.06382978723404255,0.8539999999999992,MEDIUM>HARD,6.730769230769241,0.8656420404833991,40.54075058036027
9,VER,37.0,HARD,MEDIUM,19.0,3.0,93.98733333333332,92.52666666666666,22.884615384615376,16.15384615384615,0.0320855614973262,0.06143773507027364,1.4606666666666683,HARD>MEDIUM,6.730769230769226,-0.02935217357294744,40.54075058036027
10,ALB,17.0,MEDIUM,HARD,16.0,4.0,113.50633333333333,112.17199999999998,46.13636363636363,36.59090909090909,0.013215859030837005,0.013373015873015872,1.3343333333333476,MEDIUM>HARD,9.54545454545454,-0.00015715684217886688,31.204103797664626
10,ALO,30.0,SOFT,HARD,10.0,3.0,119.21933333333332,115.55066666666666,25.454545454545457,17.500000000000004,0.07905273463480561,0.27255576876328597,3.6686666666666667,SOFT>HARD,7.954545454545453,-0.19350303412848036,31.204103797664626
10,BEA,19.0,HARD,HARD,16.333333333333332,3.0,113.26533333333334,111.27866666666667,44.01515151515152,35.0,0.46842878120411163,0.03451433496276546,1.9866666666666788,HARD>HARD,9.015151515151523,0.4339144462413462,31.204103797664626
10,BOR,19.0,MEDIUM,HARD,17.333333333333332,3.0,112.21566666666666,110.43733333333334,44.01515151515152,35.0,0.21648809523809523,0.009049897285191401,1.7783333333333218,MEDIUM>HARD,9.015151515151523,0.20743819795290383,31.204103797664626
10,BOT,31.0,HARD,SOFT,29.0,3.0,114.83666666666666,112.77266666666667,23.863636363636363,15.909090909090912,0.01161318903866844,0.08393626397188636,2.063999999999993,HARD>SOFT,7.9545454545454515,-0.07232307493321792,31.204103797664626
10,COL,14.0,MEDIUM,HARD,13.0,4.0,113.10000000000001,111.992,50.90909090909091,41.36363636363637,0.5237742518160435,0.3709334294255819,1.108000000000004,MEDIUM>HARD,9.54545454545454,0.15284082239046165,31.204103797664626
10,GAS,13.0,MEDIUM,HARD,12.0,3.3333333333333335,112.29899999999999,112.23666666666668,52.5,44.01515151515152,0.7839882535021231,0.706703272900096,0.06233333333331359,MEDIUM>HARD,8.484848484848477,0.07728498060202704,31.204103797664626
10,HAD,19.0,HARD,HARD,15.333333333333334,4.0,111.383,109.83533333333332,44.01515151515152,35.0,0.01646283134511834,0.013657119136571189,1.5476666666666716,HARD>HARD,9.015151515151523,0.002805712208547152,31.204103797664626
10,HAM,19.0,MEDIUM,HARD,17.333333333333332,3.0,112.04533333333332,110.04266666666666,44.01515151515152,35.0,0.09686230935090018,0.0136365514689447,2.0026666666666557,MEDIUM>HARD,9.015151515151523,0.08322575788195548,31.204103797664626
