round,driver,lap,issued_s,label_s,control_selection_s,pair,new_compound,old_age,new_age,raw_step_s,control_step_s,relative_step_s,controls,control_n,placebo_relative_s,pretrend_corrected_s,control_mad_s,pre_traffic,post_traffic,pre_mean_s,post_mean_s
3,BEA,15,5285.536,5837.922,5837.922,MEDIUM>HARD,HARD,15,2,0.8233333333333377,0.2743333333333169,0.5490000000000208,"LAW,ALB,GAS,VER,BOR",5,0.14166666666666572,0.4073333333333551,0.13066666666665583,0.10859466666666667,0.8072186666666666,96.67766666666667,95.85433333333333
3,NOR,15,5257.649,5837.922,5837.922,MEDIUM>HARD,HARD,15,2,0.9203333333333319,0.2743333333333169,0.646000000000015,"ANT,RUS,HAM,VER,GAS",5,-0.03633333333333155,0.6823333333333466,0.1256666666666746,0.39516866666666667,0.218113,95.24433333333333,94.324
3,LEC,16,5351.933,5957.899,5957.899,MEDIUM>HARD,HARD,16,2,1.2303333333333342,0.2393333333333274,0.9910000000000068,"HAM,VER,GAS,ANT",4,-0.2646666666666846,1.2556666666666914,0.20016666666666794,0.038249,0.0,95.50500000000001,94.27466666666668
4,RUS,19,5514.22,6048.452,6048.452,MEDIUM>HARD,HARD,19,2,0.39000000000000057,0.3226666666666631,0.06733333333333746,"HAM,VER,COL,PIA,NOR",5,,,0.0346666666666664,0.42198566666666665,0.7155956666666666,93.97366666666666,93.58366666666666
4,BOT,20,5640.184,6144.901,6144.901,SOFT>MEDIUM,MEDIUM,14,2,0.41766666666666197,0.1556666666666615,0.26200000000000045,"LIN,PER,ALO,BOR,ALB",5,,,0.3776666666666557,0.20010633333333336,0.4936756666666667,97.175,96.75733333333334
4,LEC,20,5605.776,6144.901,6144.901,MEDIUM>HARD,HARD,20,2,0.15333333333332178,0.10000000000000853,0.05333333333331325,"VER,HAM,PIA,ANT,NOR",5,,,0.21133333333334292,0.060502,0.7971303333333334,93.63999999999999,93.48666666666666
4,STR,20,5643.321,6144.901,6144.901,MEDIUM>SOFT,SOFT,20,5,0.6533333333333502,0.1556666666666615,0.4976666666666887,"LIN,PER,ALO,BOR,ALB",5,,,0.3776666666666557,0.06710966666666666,0.3346186666666666,96.80400000000002,96.15066666666667
4,ANT,25,6066.067,6633.448,6633.448,MEDIUM>HARD,HARD,25,2,0.46966666666665446,-0.12400000000000944,0.5936666666666639,"VER,COL,LEC,RUS,BOR",5,0.14533333333334042,0.4483333333333235,0.6546666666666425,0.11827966666666667,0.44989799999999996,92.95466666666665,92.485
4,BEA,25,6098.175,6633.448,6633.448,MEDIUM>HARD,HARD,25,2,1.6683333333333366,0.4106666666666712,1.2576666666666654,"OCO,BOR,ALO,STR,RUS",5,-0.5790000000000219,1.8366666666666873,0.15000000000000568,0.3112263333333333,0.4840423333333333,95.55033333333334,93.882
4,ALB,26,6191.349,6742.227,6742.227,MEDIUM>HARD,HARD,26,2,1.4959999999999951,0.2503333333333444,1.2456666666666507,"BOR,STR,ALO,RUS,LEC",5,-0.19333333333334224,1.438999999999993,0.22500000000000853,0.287957,0.3636743333333334,95.32799999999999,93.832
4,HAM,26,6175.193,6742.227,6742.227,MEDIUM>HARD,HARD,26,2,1.6596666666666522,0.025333333333335872,1.6343333333333163,"VER,LEC,BOR,RUS,ALO",5,-0.1530000000000058,1.7873333333333221,0.22500000000000853,0.09692066666666665,0.06297566666666667,94.41033333333333,92.75066666666667
4,NOR,26,6156.959,6742.227,6742.227,MEDIUM>HARD,HARD,26,2,0.5896666666666732,0.025333333333335872,0.5643333333333374,"LEC,VER,RUS,BOR,ALO",5,0.15333333333332178,0.4110000000000156,0.22500000000000853,0.066059,0.543914,93.17866666666667,92.589
4,LIN,27,6303.374,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,1.7773333333333312,-0.03300000000000125,1.8103333333333325,"STR,ALO,VER,LEC,RUS",5,0.061666666666667425,1.748666666666665,0.18533333333333246,0.06251,0.12222766666666668,95.981,94.20366666666666
4,PIA,27,6264.02,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,1.928666666666686,-0.03300000000000125,1.9616666666666873,"VER,LEC,RUS,STR,ALO",5,-0.7646666666666846,2.726333333333372,0.18533333333333246,0.065379,0.36810600000000004,94.19066666666667,92.26199999999999
4,SAI,27,6283.199,6841.97,6841.97,MEDIUM>HARD,HARD,27,2,2.0670000000000073,-0.03300000000000125,2.1000000000000085,"STR,ALO,VER,LEC,RUS",5,-0.7833333333333314,2.88333333333334,0.18533333333333246,0.2334423333333333,0.156543,95.425,93.35799999999999
4,PER,28,6408.265,6939.657,6939.657,MEDIUM>HARD,HARD,28,2,1.4323333333333466,0.15466666666667095,1.2776666666666756,"STR,ALO,VER,RUS,LEC",5,-0.17666666666667652,1.4543333333333521,0.3613333333333344,0.07427633333333333,0.06305699999999999,96.52733333333333,95.09499999999998
